,series_name,metric,geo,genre_id,genre_name,value
798,q50,arpdau,TR,2407,hidden_objects_sub_puzzle,0.0018883982459941505
799,q50,arpdau,TR,2501,adventures_sub_simulation,0.02148018566890866
800,q50,arpdau,TR,2503,tycoon_crafting_sub_simulation,0.06304771238737099
801,q50,arpdau,TR,2507,animal_pet_sub_simulation,0.0017889752440283127
802,q50,arpdau,TR,3103,snipers_sub_shooter,0.015103425212824867
803,q50,arpdau,TR,3105,other_shooter_sub_shooter,0.012413214421536105
804,q50,arpdau,TR,3203,fighting_sub_rpg,0.030960090614219664
805,q50,arpdau,TR,3204,mmorpg_sub_rpg,0.049357926387239265
806,q50,arpdau,TR,3301,card_battlers_sub_card,0.10615065371804228
807,q50,arpdau,TR,3405,other_strategy_sub_strategy,0.2838747590114187
808,q50,arpdau,TR,3601,arcade_sports_sub_sports,0.006713880351131925
809,q50,arpdau,TR,3603,other_sports_sub_sports,0.009695809287696828
810,q50,arpdau,TR,3701,arcade_racing_sub_racing,0.018771581188567584
811,q50,arpdau,TW,1001,other_sub_hypercasual,0.07999954770887274
812,q50,arpdau,TW,1002,puzzle_sub_hypercasual,0.044968274174473494
813,q50,arpdau,TW,1003,idle_sub_hypercasual,0.2418949554105181
814,q50,arpdau,TW,1004,io_sub_hypercasual,0.009662809738552472
815,q50,arpdau,TW,1137,action_store,0.06500392484412505
816,q50,arpdau,TW,1138,adventure_store,0.10036857344732239
817,q50,arpdau,TW,1139,casual_store,0.032012894322387214
818,q50,arpdau,TW,1140,board_store,0.009924977228699812
819,q50,arpdau,TW,1141,card_store,0.48374433385482946
820,q50,arpdau,TW,1142,casino_store,0.031099834689817286
821,q50,arpdau,TW,1147,puzzle_store,0.017913536930427833
822,q50,arpdau,TW,1148,racing_store,0.03750787922414128
823,q50,arpdau,TW,1149,role_playing_store,0.10331926706124811
824,q50,arpdau,TW,1150,simulation_store,0.044149106389843304
825,q50,arpdau,TW,1151,sports_store,0.8243713276204921
826,q50,arpdau,TW,1152,strategy_store,0.0782388469905513
827,q50,arpdau,TW,1153,trivia_store,0.008037504072030547
828,q50,arpdau,TW,1154,word_store,0.10439835081830952
829,q50,arpdau,TW,1155,arcade_store,0.013237982826693528
830,q50,arpdau,TW,1156,multiplayer_store,0.01118594505801087
831,q50,arpdau,TW,2201,platformer_sub_arcade,0.013347750839072135
832,q50,arpdau,TW,2202,idler_sub_arcade,0.188030514449406
833,q50,arpdau,TW,2204,other_arcade_sub_arcade,0.06381301795586128
834,q50,arpdau,TW,2205,tower_defense_sub_arcade,0.13760803212593237
835,q50,arpdau,TW,2206,board_games_sub_arcade,0.033027315535582066
836,q50,arpdau,TW,2303,music_band_sub_lifestyle,0.002925041737161079
837,q50,arpdau,TW,2401,action_sub_puzzle,0.0077378854621195006
838,q50,arpdau,TW,2402,match3_sub_puzzle,0.01159077487828998
839,q50,arpdau,TW,2403,other_sub_puzzle,0.004531896768128585
840,q50,arpdau,TW,2404,word_games_sub_puzzle,0.07958078901800796
841,q50,arpdau,TW,2406,coloring_games_sub_puzzle,0.030938198789954
842,q50,arpdau,TW,2407,hidden_objects_sub_puzzle,0.03079451774505639
843,q50,arpdau,TW,2501,adventures_sub_simulation,0.05904243325417925
844,q50,arpdau,TW,2503,tycoon_crafting_sub_simulation,0.23796576177186698
845,q50,arpdau,TW,2507,animal_pet_sub_simulation,0.008240041850843451
846,q50,arpdau,TW,3103,snipers_sub_shooter,0.08426410889061221
847,q50,arpdau,TW,3105,other_shooter_sub_shooter,0.23496424634423466
848,q50,arpdau,TW,3203,fighting_sub_rpg,0.13554912951640127
849,q50,arpdau,TW,3204,mmorpg_sub_rpg,0.2683696006041951
850,q50,arpdau,TW,3301,card_battlers_sub_card,0.03668066385618711
851,q50,arpdau,TW,3405,other_strategy_sub_strategy,1.1270242598701035
852,q50,arpdau,TW,3601,arcade_sports_sub_sports,0.024870561381304047
853,q50,arpdau,TW,3603,other_sports_sub_sports,0.07977020620008916
854,q50,arpdau,TW,3701,arcade_racing_sub_racing,0.06747912153830717
855,q50,arpdau,US,1001,other_sub_hypercasual,0.006109048751360698
856,q50,arpdau,US,1002,puzzle_sub_hypercasual,0.036058157027229094
857,q50,arpdau,US,1003,idle_sub_hypercasual,0.09651831869782318
858,q50,arpdau,US,1004,io_sub_hypercasual,0.006492725460557812
859,q50,arpdau,US,1137,action_store,0.015584791634274793
860,q50,arpdau,US,1138,adventure_store,0.008601824557433321
861,q50,arpdau,US,1139,casual_store,0.027178002822129548
862,q50,arpdau,US,1140,board_store,0.05549597797675978
863,q50,arpdau,US,1141,card_store,0.05244887107230099
864,q50,arpdau,US,1142,casino_store,0.16258494980291807
865,q50,arpdau,US,1147,puzzle_store,0.04790574833349029
866,q50,arpdau,US,1148,racing_store,0.01737237571875
867,q50,arpdau,US,1149,role_playing_store,0.012632421432991302
868,q50,arpdau,US,1150,simulation_store,0.030968834461287363
869,q50,arpdau,US,1151,sports_store,0.030795211150491927
870,q50,arpdau,US,1152,strategy_store,0.0821850700931483
871,q50,arpdau,US,1153,trivia_store,0.02066354160845525
872,q50,arpdau,US,1154,word_store,0.02049100771655087
873,q50,arpdau,US,1155,arcade_store,0.005909567657374038
874,q50,arpdau,US,1156,multiplayer_store,0.004211599387140944
875,q50,arpdau,US,2201,platformer_sub_arcade,0.006383059531519246
876,q50,arpdau,US,2202,idler_sub_arcade,0.058796065942001395
877,q50,arpdau,US,2203,shoot_em_up_sub_arcade,0.02205445698043157
878,q50,arpdau,US,2204,other_arcade_sub_arcade,0.008579311260588227
879,q50,arpdau,US,2205,tower_defense_sub_arcade,0.2571957174665143
880,q50,arpdau,US,2206,board_games_sub_arcade,0.04815899824321067
881,q50,arpdau,US,2303,music_band_sub_lifestyle,0.0019188680193666038
882,q50,arpdau,US,2401,action_sub_puzzle,0.06129005310345751
883,q50,arpdau,US,2402,match3_sub_puzzle,0.07263992867045065
884,q50,arpdau,US,2403,other_sub_puzzle,0.036554028606418376
885,q50,arpdau,US,2404,word_games_sub_puzzle,0.02350220247410242
886,q50,arpdau,US,2405,trivia_games_sub_puzzle,0.015507432864392642
887,q50,arpdau,US,2406,coloring_games_sub_puzzle,0.00789359630831668
888,q50,arpdau,US,2407,hidden_objects_sub_puzzle,0.12839122417366947
889,q50,arpdau,US,2501,adventures_sub_simulation,0.06332707162067801
890,q50,arpdau,US,2503,tycoon_crafting_sub_simulation,0.08807283174731821
891,q50,arpdau,US,2507,animal_pet_sub_simulation,0.017901137750051397
892,q50,arpdau,US,3103,snipers_sub_shooter,0.03564646483423193
893,q50,arpdau,US,3105,other_shooter_sub_shooter,0.16250575956991378
894,q50,arpdau,US,3203,fighting_sub_rpg,0.011561935183257793
895,q50,arpdau,US,3204,mmorpg_sub_rpg,0.013046391434575397
896,q50,arpdau,US,3207,survival_sub_rpg,0.02564943194429453
897,q50,arpdau,US,3301,card_battlers_sub_card,0.14669097105554876
898,q50,arpdau,US,3405,other_strategy_sub_strategy,0.3736856036383556
899,q50,arpdau,US,3601,arcade_sports_sub_sports,0.006309089049839113
900,q50,arpdau,US,3603,other_sports_sub_sports,0.07274381008604958
901,q50,arpdau,US,3701,arcade_racing_sub_racing,0.046400487781225644
