,series_name,metric,geo,day,genre_id,genre_name,value
309,q50,retention_d1,FR,1,2401,action_sub_puzzle,19.914150943396226
310,q50,retention_d1,FR,1,2402,match3_sub_puzzle,27.671698113207544
311,q50,retention_d1,FR,1,2403,other_sub_puzzle,17.796226415094342
312,q50,retention_d1,FR,1,2404,word_games_sub_puzzle,36.76509433962264
313,q50,retention_d1,FR,1,2405,trivia_games_sub_puzzle,33.886792452830186
314,q50,retention_d1,FR,1,2406,coloring_games_sub_puzzle,29.07
315,q50,retention_d1,FR,1,2407,hidden_objects_sub_puzzle,24.252641509433964
316,q50,retention_d1,FR,1,2501,adventures_sub_simulation,26.089056603773585
317,q50,retention_d1,FR,1,2503,tycoon_crafting_sub_simulation,39.25679245283019
318,q50,retention_d1,FR,1,2507,animal_pet_sub_simulation,26.10490566037736
319,q50,retention_d1,FR,1,3103,snipers_sub_shooter,21.038679245283017
320,q50,retention_d1,FR,1,3105,other_shooter_sub_shooter,17.64358490566038
321,q50,retention_d1,FR,1,3203,fighting_sub_rpg,23.151886792452828
322,q50,retention_d1,FR,1,3204,mmorpg_sub_rpg,25.24245283018868
323,q50,retention_d1,FR,1,3207,survival_sub_rpg,44.19169811320754
324,q50,retention_d1,FR,1,3301,card_battlers_sub_card,21.701509433962265
325,q50,retention_d1,FR,1,3405,other_strategy_sub_strategy,28.45433962264151
326,q50,retention_d1,FR,1,3601,arcade_sports_sub_sports,24.865283018867924
327,q50,retention_d1,FR,1,3603,other_sports_sub_sports,24.927547169811323
328,q50,retention_d1,FR,1,3701,arcade_racing_sub_racing,26.160943396226415
329,q50,retention_d1,GB,1,1001,other_sub_hypercasual,28.620754716981132
330,q50,retention_d1,GB,1,1002,puzzle_sub_hypercasual,24.624716981132075
331,q50,retention_d1,GB,1,1003,idle_sub_hypercasual,35.235849056603776
332,q50,retention_d1,GB,1,1004,io_sub_hypercasual,28.70132075471698
333,q50,retention_d1,GB,1,1137,action_store,27.040188679245286
334,q50,retention_d1,GB,1,1138,adventure_store,20.032830188679245
335,q50,retention_d1,GB,1,1139,casual_store,27.52320754716981
336,q50,retention_d1,GB,1,1140,board_store,27.266037735849054
337,q50,retention_d1,GB,1,1141,card_store,25.841132075471698
338,q50,retention_d1,GB,1,1142,casino_store,30.175849056603774
339,q50,retention_d1,GB,1,1147,puzzle_store,27.48943396226415
340,q50,retention_d1,GB,1,1148,racing_store,25.337924528301887
341,q50,retention_d1,GB,1,1149,role_playing_store,19.089433962264152
342,q50,retention_d1,GB,1,1150,simulation_store,26.293584905660378
343,q50,retention_d1,GB,1,1151,sports_store,26.76132075471698
344,q50,retention_d1,GB,1,1152,strategy_store,28.851132075471696
345,q50,retention_d1,GB,1,1153,trivia_store,28.16754716981132
346,q50,retention_d1,GB,1,1154,word_store,30.182830188679247
347,q50,retention_d1,GB,1,1155,arcade_store,27.824150943396226
348,q50,retention_d1,GB,1,1156,multiplayer_store,14.165849056603772
349,q50,retention_d1,GB,1,2201,platformer_sub_arcade,24.76188679245283
350,q50,retention_d1,GB,1,2202,idler_sub_arcade,40.6877358490566
351,q50,retention_d1,GB,1,2203,shoot_em_up_sub_arcade,6.091509433962265
352,q50,retention_d1,GB,1,2204,other_arcade_sub_arcade,23.2088679245283
353,q50,retention_d1,GB,1,2205,tower_defense_sub_arcade,36.595849056603775
354,q50,retention_d1,GB,1,2206,board_games_sub_arcade,25.238301886792456
355,q50,retention_d1,GB,1,2303,music_band_sub_lifestyle,29.844150943396226
356,q50,retention_d1,GB,1,2401,action_sub_puzzle,28.552452830188678
357,q50,retention_d1,GB,1,2402,match3_sub_puzzle,29.483773584905663
358,q50,retention_d1,GB,1,2403,other_sub_puzzle,20.598301886792452
359,q50,retention_d1,GB,1,2404,word_games_sub_puzzle,32.958679245283015
360,q50,retention_d1,GB,1,2405,trivia_games_sub_puzzle,23.618490566037735
361,q50,retention_d1,GB,1,2406,coloring_games_sub_puzzle,27.83132075471698
362,q50,retention_d1,GB,1,2407,hidden_objects_sub_puzzle,33.53245283018868
363,q50,retention_d1,GB,1,2501,adventures_sub_simulation,30.06679245283019
364,q50,retention_d1,GB,1,2503,tycoon_crafting_sub_simulation,34.4222641509434
365,q50,retention_d1,GB,1,2507,animal_pet_sub_simulation,21.565283018867927
366,q50,retention_d1,GB,1,3103,snipers_sub_shooter,21.005849056603772
367,q50,retention_d1,GB,1,3105,other_shooter_sub_shooter,20.485660377358492
368,q50,retention_d1,GB,1,3203,fighting_sub_rpg,29.280943396226416
369,q50,retention_d1,GB,1,3204,mmorpg_sub_rpg,22.305660377358492
370,q50,retention_d1,GB,1,3207,survival_sub_rpg,36.900377358490566
371,q50,retention_d1,GB,1,3301,card_battlers_sub_card,27.76056603773585
372,q50,retention_d1,GB,1,3405,other_strategy_sub_strategy,28.679433962264152
373,q50,retention_d1,GB,1,3601,arcade_sports_sub_sports,26.179811320754716
374,q50,retention_d1,GB,1,3603,other_sports_sub_sports,23.425283018867923
